DATE,HOUR,UTC,TMP,DPT,WDR,WSP,WGS,PPO,PCO,P06,TP2,TC2,POZ,POS,TYP,CLD,CIG,CCG,VIS,CVS,OBV
05/06/2013,0,1,60,42,4,10, NG,1,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
05/07/2013,0,1,59,35,4,7, NG,1,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
05/08/2013,0,1,68,42,7,7, NG,1,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
05/09/2013,0,1,68,39,10,6, NG,1,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
05/10/2013,0,1,62,58,11,7, NG,77,  Y,   ,   ,   ,0,0,  R, OV,7,6,7,6,  N
05/11/2013,0,1,45,40,2,8,14,0,  N,   ,   ,   ,0,0,  R, OV,4,4,7,7,  N
05/12/2013,0,1,49,26,31,15,22,0,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
5/13/2013,0,1,46,30,11,6, NG,0,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
5/14/2013,0,1,53,31,11,8, NG,2,  N,   ,   ,   ,0,0,  R, OV,7,7,7,7,  N
5/15/2013,0,1,74,54,16,9, NG,2,  N,   ,   ,   ,0,0,  R, FW,8,8,7,7,  N
5/16/2013,0,1,69,48,14,6, NG,0,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
5/17/2013,0,1,63,43,6,9, NG,1,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
5/18/2013,0,1,58,47,5,10,15,15,  N,   ,   ,   ,0,0,  R, OV,7,6,7,7,  N
5/19/2013,0,1,72,58,11,9, NG,0,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
5/20/2013,0,1,80,61,12,9, NG,3,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
5/21/2013,0,1,81,55,23,11, NG,4,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
5/22/2013,0,1,75,60,22,8, NG,0,  N,   ,   ,   ,0,0,  R, SC,7,6,7,7,  N
5/23/2013,0,1,67,55,27,9, NG,8,  N,   ,   ,   ,0,0,  R, OV,7,6,7,7,  N
5/24/2013,0,1,47,35,2,16,22,0,  N,   ,   ,   ,0,0,  R, FW,8,7,7,7,  N
5/25/2013,0,1,50,32,8,6, NG,0,  N,   ,   ,   ,0,0,  R, FW,8,7,7,7,  N
5/26/2013,0,1,52,37,6,6, NG,3,  N,   ,   ,   ,0,0,  R, OV,7,6,7,7,  N
5/27/2013,0,1,58,48,7,7, NG,50,  Y,   ,   ,   ,0,0,  R, OV,7,6,7,7,  N
5/28/2013,0,1,57,54,7,11,17,24,  N,   ,   ,   ,0,0,  R, OV,3,3,7,7,  N
5/29/2013,0,1,73,68,20,9,16,14,  N,   ,   ,   ,0,0,  R, OV,6,6,7,7,  N
5/30/2013,0,1,79,64,19,11, NG,0,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
5/31/2013,0,1,77,67,18,19,26,21,  N,   ,   ,   ,0,0,  R, OV,7,7,7,6,  N
05/01/2013,100,2,76,57,19,15,21,0,  N,   ,   ,   ,0,4,  R, BK,8,8,7,7,  N
05/02/2013,100,2,73,52,16,7, NG,2,  N,   ,   ,   ,0,4,  R, SC,8,7,7,7,  N
05/03/2013,100,2,48,39,2,15,22,7,  N,   ,   ,   ,0,1,  R, OV,7,6,7,7,  N
05/04/2013,100,2,46,43,5,9, NG,28,  N,   ,   ,   ,0,4,  R, OV,6,6,7,7,  N
05/05/2013,100,2,56,45,3,5, NG,1,  N,   ,   ,   ,0,4,  R, BK,8,7,7,7,  N
05/06/2013,100,2,56,40,4,8, NG,1,  N,   ,   ,   ,0,1,  R, BK,8,7,7,7,  N
05/07/2013,100,2,57,35,3,5, NG,1,  N,   ,   ,   ,0,1,  R, BK,8,7,7,7,  N
05/08/2013,100,2,66,42,7,5, NG,0,  N,   ,   ,   ,0,1,  R, BK,8,7,7,7,  N
05/09/2013,100,2,67,44,10,4, NG,0,  N,   ,   ,   ,0,1,  R, BK,8,7,7,7,  N
05/10/2013,100,2,53,51,5,10, NG,79,  Y,   ,   ,   ,0,0,  R, OV,6,6,7,7,  N
05/11/2013,100,2,44,41,2,6, NG,0,  N,   ,   ,   ,0,9,  R, OV,4,4,7,7,  N
05/12/2013,100,2,47,26,31,13, NG,0,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
5/13/2013,100,2,44,30,11,5, NG,0,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
5/14/2013,100,2,53,31,12,7, NG,1,  N,   ,   ,   ,0,0,  R, OV,7,7,7,7,  N
5/15/2013,100,2,70,54,17,7, NG,2,  N,   ,   ,   ,0,4,  R, SC,8,7,7,7,  N
5/16/2013,100,2,69,48,5,5, NG,0,  N,   ,   ,   ,0,4,  R, BK,8,8,7,7,  N
5/17/2013,100,2,60,42,6,7, NG,1,  N,   ,   ,   ,0,3,  R, BK,8,7,7,7,  N
5/18/2013,100,2,59,48,6,7, NG,5,  N,   ,   ,   ,0,4,  R, OV,7,6,7,7,  N
5/19/2013,100,2,69,57,10,9, NG,0,  N,   ,   ,   ,0,4,  R, SC,8,7,7,7,  N
5/20/2013,100,2,77,61,12,9, NG,5,  N,   ,   ,   ,0,4,  R, BK,8,7,7,7,  N
5/21/2013,100,2,79,57,21,7, NG,7,  N,   ,   ,   ,0,4,  R, FW,8,7,7,7,  N
5/22/2013,100,2,74,61,22,5, NG,1,  N,   ,   ,   ,0,4,  R, SC,8,7,7,7,  N
5/23/2013,100,2,65,55,30,7, NG,7,  N,   ,   ,   ,0,4,  R, OV,7,6,7,7,  N
5/24/2013,100,2,44,34,1,11,17,0,  N,   ,   ,   ,0,0,  R, FW,8,7,7,7,  N
5/25/2013,100,2,48,33,7,5, NG,0,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
5/26/2013,100,2,51,36,5,4, NG,1,  N,   ,   ,   ,0,1,  R, OV,7,6,7,7,  N
5/27/2013,100,2,56,47,8,7, NG,16,  N,   ,   ,   ,0,4,  R, OV,7,6,7,7,  N
5/28/2013,100,2,57,54,9,10, NG,16,  N,   ,   ,   ,0,4,  R, OV,3,3,7,7,  N
5/29/2013,100,2,72,67,20,9, NG,43,  Y,   ,   ,   ,0,4,  R, OV,5,6,7,7,  N
5/30/2013,100,2,77,65,17,8, NG,0,  N,   ,   ,   ,0,4,  R, BK,8,7,7,7,  N
5/31/2013,100,2,75,66,18,16,24,20,  N,   ,   ,   ,0,4,  R, BK,8,7,7,7,  N
05/01/2013,200,3,74,59,19,14,20,0,  N,   ,   ,   ,0,4,  R, SC,8,7,7,7,  N
05/02/2013,200,3,70,52,14,7, NG,2,  N,   ,   ,   ,0,4,  R, SC,8,7,7,7,  N
05/03/2013,200,3,46,39,2,14,20,27,  N,   ,   ,   ,0,0,  R, OV,7,6,7,7,  N
05/04/2013,200,3,47,43,4,10, NG,25,  N,   ,   ,   ,0,4,  R, OV,7,6,7,7,  N
05/05/2013,200,3,55,44,5,4, NG,1,  N,   ,   ,   ,0,4,  R, BK,8,7,7,7,  N
05/06/2013,200,3,55,39,3,6, NG,1,  N,   ,   ,   ,0,2,  R, BK,8,7,7,7,  N
05/07/2013,200,3,56,35,4,5, NG,1,  N,   ,   ,   ,0,2,  R, OV,8,7,7,7,  N
05/08/2013,200,3,61,42,6,5, NG,0,  N,   ,   ,   ,0,2,  R, SC,8,7,7,7,  N
05/09/2013,200,3,63,45,9,3, NG,0,  N,   ,   ,   ,0,2,  R, BK,8,7,7,7,  N
05/10/2013,200,3,51,49,5,8, NG,77,  Y,   ,   ,   ,0,0,  R, OV,5,5,7,6,  N
05/11/2013,200,3,44,42,36,6, NG,0,  N,   ,   ,   ,0,3,  R, OV,3,3,7,7,  N
05/12/2013,200,3,46,27,31,12, NG,0,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
5/13/2013,200,3,43,31,14,5, NG,0,  N,   ,   ,   ,0,9,  R, SC,7,7,7,7,  N
5/14/2013,200,3,53,32,13,8, NG,0,  N,   ,   ,   ,0,0,  R, OV,7,7,7,7,  N
5/15/2013,200,3,71,55,19,7, NG,2,  N,   ,   ,   ,0,4,  R, SC,8,7,7,7,  N
5/16/2013,200,3,63,49,34,3, NG,0,  N,   ,   ,   ,0,4,  R, SC,8,7,7,7,  N
5/17/2013,200,3,58,40,8,7, NG,2,  N,   ,   ,   ,0,4,  R, SC,8,7,7,7,  N
5/18/2013,200,3,59,47,8,9, NG,14,  N,   ,   ,   ,0,4,  R, OV,7,6,7,7,  N
5/19/2013,200,3,67,57,11,7, NG,0,  N,   ,   ,   ,0,4,  R, SC,8,7,7,7,  N
5/20/2013,200,3,75,61,12,9, NG,4,  N,   ,   ,   ,0,4,  R, BK,8,7,7,7,  N
5/21/2013,200,3,76,58,19,6, NG,7,  N,   ,   ,   ,0,4,  R, BK,7,6,7,7,  N
5/22/2013,200,3,72,62,21,4, NG,2,  N,   ,   ,   ,0,4,  R, SC,8,7,7,7,  N
5/23/2013,200,3,63,54,29,5, NG,7,  N,   ,   ,   ,0,4,  R, OV,7,6,7,7,  N
5/24/2013,200,3,43,34,2,10,15,0,  N,   ,   ,   ,0,9,  R, CL,8,7,7,7,  N
5/25/2013,200,3,47,34,5,5, NG,0,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
5/26/2013,200,3,50,37,5,5, NG,1,  N,   ,   ,   ,0,2,  R, OV,7,7,7,7,  N
5/27/2013,200,3,57,47,8,8, NG,26,  N,   ,   ,   ,0,4,  R, OV,7,6,7,7,  N
5/28/2013,200,3,57,54,7,10, NG,25,  N,   ,   ,   ,0,4,  R, OV,3,3,7,7,  N
5/29/2013,200,3,70,69,21,12, NG,66,  Y,   ,   ,   ,0,0,  R, OV,6,5,4,4, BR
5/30/2013,200,3,75,66,17,9, NG,0,  N,   ,   ,   ,0,4,  R, OV,8,7,7,7,  N
5/31/2013,200,3,72,61,23,12,20,21,  N,   ,   ,   ,0,4,  R, OV,6,6,7,7,  N
05/01/2013,300,4,73,58,19,13, NG,0,  N,   ,   ,   ,0,0,  R, FW,8,7,7,7,  N
05/02/2013,300,4,67,53,11,7, NG,3,  N,   ,   ,   ,0,0,  R, FW,8,7,7,7,  N
05/03/2013,300,4,44,39,2,15,22,7,  N,   ,   ,   ,0,0,  R, OV,7,6,7,6,  N
05/04/2013,300,4,49,45,5,7, NG,17,  N,   ,   ,   ,0,0,  R, OV,7,6,7,7,  N
05/05/2013,300,4,54,44,2,3, NG,1,  N,   ,   ,   ,0,0,  R, OV,8,7,7,7,  N
05/06/2013,300,4,55,40,2,5, NG,0,  N,   ,   ,   ,0,0,  R, BK,7,7,7,7,  N
05/07/2013,300,4,55,36,2,4, NG,1,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
05/08/2013,300,4,59,43,6,3, NG,0,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
05/09/2013,300,4,62,44,16,4, NG,1,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
05/10/2013,300,4,50,48,5,8, NG,76,  Y,   ,   ,   ,0,0,  R, OV,4,4,7,5,  N
05/11/2013,300,4,45,42,34,4, NG,0,  N,   ,   ,   ,0,0,  R, OV,4,4,7,7,  N
05/12/2013,300,4,44,30,30,11, NG,0,  N,   ,   ,   ,0,4,  R, SC,8,7,7,7,  N
5/13/2013,300,4,40,31,21,4, NG,0,  N,   ,   ,   ,0,6,  R, SC,8,7,7,7,  N
5/14/2013,300,4,54,32,14,6, NG,0,  N,   ,   ,   ,0,0,  R, OV,7,7,7,7,  N
5/15/2013,300,4,74,56,25,9, NG,2,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
5/16/2013,300,4,66,48,2,4, NG,0,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
5/17/2013,300,4,57,40,6,6, NG,2,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
5/18/2013,300,4,60,47,6,8, NG,4,  N,   ,   ,   ,0,0,  R, OV,7,6,7,7,  N
5/19/2013,300,4,65,56,12,6, NG,0,  N,   ,   ,   ,0,0,  R, FW,8,7,7,7,  N
5/20/2013,300,4,76,61,15,11, NG,5,  N,   ,   ,   ,0,0,  R, OV,8,7,7,7,  N
5/21/2013,300,4,77,62,19,10, NG,46,  Y,   ,   ,   ,0,0,  R, OV,7,6,7,7,  N
5/22/2013,300,4,70,64,18,4, NG,2,  N,   ,   ,   ,0,0,  R, SC,8,6,7,7,  N
5/23/2013,300,4,62,55,30,7, NG,7,  N,   ,   ,   ,0,0,  R, OV,6,6,7,7,  N
5/24/2013,300,4,42,35,2,10, NG,0,  N,   ,   ,   ,0,4,  R, CL,8,7,7,7,  N
5/25/2013,300,4,45,34,5,4, NG,0,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
5/26/2013,300,4,49,37,6,4, NG,0,  N,   ,   ,   ,0,0,  R, OV,7,7,7,7,  N
5/27/2013,300,4,55,46,9,8, NG,63,  Y,   ,   ,   ,0,0,  R, OV,6,6,7,7,  N
5/28/2013,300,4,57,55,9,7, NG,24,  N,   ,   ,   ,0,0,  R, OV,4,4,7,7,  N
5/29/2013,300,4,67,64,28,14,22,37,  N,   ,   ,   ,0,0,  R, OV,8,7,7,7,  N
5/30/2013,300,4,75,65,18,10, NG,0,  N,   ,   ,   ,0,0,  R, OV,8,7,7,7,  N
5/31/2013,300,4,67,61,22,8, NG,46,  Y,   ,   ,   ,0,0,  R, BK,6,6,7,7,  N
05/01/2013,400,5,71,59,18,12, NG,0,  N,   ,   ,   ,0,3,  R, FW,8,7,7,7,  N
05/02/2013,400,5,64,53,4,6, NG,3,  N,   ,   ,   ,0,3,  R, FW,8,7,7,7,  N
05/03/2013,400,5,44,38,3,15,22,13,  N,   ,   ,   ,1,10,  R, OV,7,6,7,7,  N
05/04/2013,400,5,49,46,4,7, NG,13,  N,   ,   ,   ,0,3,  R, BK,8,7,7,7,  N
05/05/2013,400,5,52,44,2,2, NG,1,  N,   ,   ,   ,0,3,  R, OV,7,7,7,7,  N
05/06/2013,400,5,55,40,3,4, NG,0,  N,   ,   ,   ,0,3,  R, BK,7,7,7,7,  N
05/07/2013,400,5,52,37,36,2, NG,1,  N,   ,   ,   ,0,3,  R, FW,8,7,7,7,  N
05/08/2013,400,5,56,44,8,3, NG,0,  N,   ,   ,   ,0,3,  R, FW,8,7,7,7,  N
05/09/2013,400,5,60,44,17,2, NG,1,  N,   ,   ,   ,0,3,  R, BK,8,7,7,7,  N
05/10/2013,400,5,49,48,5,8, NG,71,  Y,   ,   ,   ,0,0,  R, OV,3,3,7,7,  N
05/11/2013,400,5,45,42,34,3, NG,0,  N,   ,   ,   ,0,3,  R, OV,4,4,7,7,  N
05/12/2013,400,5,43,29,31,10, NG,0,  N,   ,   ,   ,0,6,  R, FW,8,7,7,7,  N
5/13/2013,400,5,40,33,26,4, NG,0,  N,   ,   ,   ,1,12,  R, SC,8,7,7,7,  N
5/14/2013,400,5,54,33,15,6, NG,0,  N,   ,   ,   ,0,3,  R, BK,7,7,7,7,  N
5/15/2013,400,5,74,56,21,9, NG,1,  N,   ,   ,   ,0,3,  R, BK,8,7,7,7,  N
5/16/2013,400,5,63,49,36,4, NG,0,  N,   ,   ,   ,0,3,  R, FW,8,7,7,7,  N
5/17/2013,400,5,56,40,8,4, NG,3,  N,   ,   ,   ,0,3,  R, SC,8,7,7,7,  N
5/18/2013,400,5,60,46,6,6, NG,5,  N,   ,   ,   ,0,3,  R, OV,7,6,7,7,  N
5/19/2013,400,5,64,56,11,5, NG,0,  N,   ,   ,   ,0,3,  R, FW,8,7,7,7,  N
5/20/2013,400,5,75,62,15,10, NG,3,  N,   ,   ,   ,0,3,  R, OV,6,6,7,7,  N
5/21/2013,400,5,68,64,23,12,19,62,  Y,   ,   ,   ,0,0,  R, OV,6,6,3,4, BR
5/22/2013,400,5,68,65,18,5, NG,12,  N,   ,   ,   ,0,0,  R, OV,6,6,7,7,  N
5/23/2013,400,5,57,53,31,7, NG,9,  N,   ,   ,   ,0,3,  R, OV,6,5,7,7,  N
5/24/2013,400,5,42,34,2,8, NG,0,  N,   ,   ,   ,1,10,  R, CL,8,7,7,7,  N
5/25/2013,400,5,44,33,8,3, NG,0,  N,   ,   ,   ,0,3,  R, SC,8,7,7,7,  N
5/26/2013,400,5,48,36,7,3, NG,0,  N,   ,   ,   ,0,3,  R, OV,7,7,7,7,  N
5/27/2013,400,5,55,45,8,7, NG,53,  Y,   ,   ,   ,0,3,  R, OV,6,6,7,7,  N
5/28/2013,400,5,57,55,8,6, NG,29,  N,   ,   ,   ,0,3,  R, OV,3,3,7,7,  N
5/29/2013,400,5,66,64,22,10, NG,1,  N,   ,   ,   ,0,3,  R, BK,8,7,7,7,  N
5/30/2013,400,5,74,64,19,10, NG,1,  N,   ,   ,   ,0,3,  R, OV,8,7,7,7,  N
5/31/2013,400,5,65,63,18,8, NG,69,  Y,   ,   ,   ,0,3,  R, OV,6,6,7,7,  N
05/01/2013,500,6,70,58,20,11,18,0,  N,   ,   ,   ,0,3,  R, CL,8,8,7,7,  N
05/02/2013,500,6,64,53,7,5, NG,3,  N,   ,   ,   ,0,3,  R, FW,8,7,7,7,  N
05/03/2013,500,6,42,37,3,14, NG,7,  N,   ,   ,   ,1,11,  R, OV,4,4,7,7,  N
05/04/2013,500,6,49,45,5,6, NG,7,  N,   ,   ,   ,0,3,  R, OV,7,7,7,7,  N
05/05/2013,500,6,52,44,1,3, NG,1,  N,   ,   ,   ,0,3,  R, BK,8,7,7,7,  N
05/06/2013,500,6,53,39,4,5, NG,0,  N,   ,   ,   ,0,3,  R, OV,7,7,7,7,  N
05/07/2013,500,6,53,38,35,3, NG,1,  N,   ,   ,   ,0,3,  R, FW,8,8,7,7,  N
05/08/2013,500,6,54,44,5,3, NG,0,  N,   ,   ,   ,0,3,  R, FW,8,7,7,7,  N
05/09/2013,500,6,58,43,18,2, NG,1,  N,   ,   ,   ,0,3,  R, SC,8,7,7,7,  N
05/10/2013,500,6,47,46,4,9, NG,71,  Y,   ,   ,   ,0,0,  R, OV,3,3,7,7,  N
05/11/2013,500,6,45,42,29,2, NG,0,  N,   ,   ,   ,0,3,  R, OV,4,4,7,7,  N
05/12/2013,500,6,42,28,30,9, NG,0,  N,   ,   ,   ,1,14,  R, CL,8,7,7,7,  N
5/13/2013,500,6,41,33,25,4, NG,0,  N,   ,   ,   ,1,14,  R, SC,7,7,7,7,  N
5/14/2013,500,6,53,36,17,7, NG,6,  N,   ,   ,   ,0,3,  R, OV,7,7,7,7,  N
5/15/2013,500,6,79,58,22,16,23,1,  N,   ,   ,   ,0,3,  R, OV,8,8,7,7,  N
5/16/2013,500,6,63,49,36,4, NG,0,  N,   ,   ,   ,0,3,  R, FW,8,8,7,7,  N
5/17/2013,500,6,57,40,8,5, NG,4,  N,   ,   ,   ,0,3,  R, BK,7,7,7,7,  N
5/18/2013,500,6,58,47,9,7, NG,5,  N,   ,   ,   ,0,3,  R, OV,7,6,7,7,  N
5/19/2013,500,6,63,57,12,5, NG,0,  N,   ,   ,   ,0,3,  R, FW,8,8,7,7,  N
5/20/2013,500,6,76,64,18,12, NG,4,  N,   ,   ,   ,0,3,  R, OV,8,7,7,7,  N
5/21/2013,500,6,67,64,20,9, NG,41,  Y,   ,   ,   ,0,0,  R, OV,7,7,7,7,  N
5/22/2013,500,6,69,64,14,4, NG,21,  N,   ,   ,   ,0,3,  R, OV,6,6,7,7,  N
5/23/2013,500,6,55,52,2,6, NG,8,  N,   ,   ,   ,0,3,  R, OV,3,3,7,7,  N
5/24/2013,500,6,41,33,3,10, NG,0,  N,   ,   ,   ,1,11,  R, CL,8,8,7,7,  N
5/25/2013,500,6,44,33,12,2, NG,0,  N,   ,   ,   ,0,3,  R, SC,8,8,7,7,  N
5/26/2013,500,6,47,35,5,4, NG,0,  N,   ,   ,   ,0,3,  R, BK,8,7,7,7,  N
5/27/2013,500,6,55,46,9,7, NG,56,  Y,   ,   ,   ,0,3,  R, OV,6,6,7,7,  N
5/28/2013,500,6,57,55,8,5, NG,71,  Y,   ,   ,   ,0,3,  R, OV,3,3,7,7,  N
5/29/2013,500,6,65,63,21,7, NG,45,  Y,   ,   ,   ,0,3,  R, OV,7,7,7,7,  N
5/30/2013,500,6,73,62,19,9, NG,2,  N,   ,   ,   ,0,3,  R, OV,8,8,7,7,  N
5/31/2013,500,6,63,62,18,8, NG,45,  Y,   ,   ,   ,0,0,  R, OV,7,7,7,7,  N
05/01/2013,600,7,69,58,19,9, NG,0,  N,   ,   ,   ,0,0,  R, CL,8,7,7,7,  N
05/02/2013,600,7,58,48,4,10, NG,3,  N,   ,   ,   ,0,0,  R, CL,8,7,7,7,  N
05/03/2013,600,7,42,38,3,12,18,7,  N,   ,   ,   ,1,4,  R, OV,4,4,7,7,  N
05/04/2013,600,7,50,46,4,7, NG,30,  N,   ,   ,   ,0,0,  R, OV,7,7,7,7,  N
05/05/2013,600,7,52,43,1,4, NG,1,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
05/06/2013,600,7,54,39,2,4, NG,14,  N,   ,   ,   ,0,0,  R, OV,7,7,7,7,  N
05/07/2013,600,7,51,39,35,2, NG,1,  N,   ,   ,   ,0,0,  R, CL,8,7,7,7,  N
05/08/2013,600,7,53,44,2,1, NG,0,  N,   ,   ,   ,0,0,  R, FW,8,7,7,7,  N
05/09/2013,600,7,58,44,0,0, NG,2,  N,   ,   ,   ,0,0,  R, FW,8,7,7,7,  N
05/10/2013,600,7,47,47,3,7, NG,69,  Y,   ,   ,   ,0,0,  R, OV,3,3,7,7,  N
05/11/2013,600,7,46,43,29,3, NG,0,  N,   ,   ,   ,0,0,  R, OV,4,4,7,7,  N
05/12/2013,600,7,42,29,30,9, NG,0,  N,   ,   ,   ,0,18,  R, FW,8,6,7,7,  N
5/13/2013,600,7,40,32,35,2, NG,0,  N,   ,   ,   ,0,5,  R, SC,8,7,7,7,  N
5/14/2013,600,7,53,37,18,7, NG,0,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
5/15/2013,600,7,78,56,23,15,21,1,  N,   ,   ,   ,0,0,  R, OV,8,7,7,7,  N
5/16/2013,600,7,60,49,33,2, NG,0,  N,   ,   ,   ,0,0,  R, CL,8,7,7,7,  N
5/17/2013,600,7,57,40,4,4, NG,4,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
5/18/2013,600,7,57,48,5,3, NG,5,  N,   ,   ,   ,0,0,  R, SC,7,7,7,7,  N
5/19/2013,600,7,63,56,12,3, NG,0,  N,   ,   ,   ,0,0,  R, CL,8,8,7,7,  N
5/20/2013,600,7,76,67,18,13,19,4,  N,   ,   ,   ,0,0,  R, OV,8,7,7,7,  N
5/21/2013,600,7,66,64,18,7, NG,65,  Y,   ,   ,   ,0,0,  R, OV,7,7,7,7,  N
5/22/2013,600,7,66,64,16,3, NG,43,  Y,   ,   ,   ,0,0,  R, OV,6,6,4,4, BR
5/23/2013,600,7,54,52,2,6, NG,33,  N,   ,   ,   ,0,0,  R, OV,2,2,5,5, BR
5/24/2013,600,7,41,33,3,9, NG,0,  N,   ,   ,   ,0,0,  R, CL,8,7,7,7,  N
5/25/2013,600,7,44,34,9,4, NG,0,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
5/26/2013,600,7,46,35,5,4, NG,0,  N,   ,   ,   ,0,0,  R, SC,8,7,7,7,  N
5/27/2013,600,7,55,47,6,6, NG,59,  Y,   ,   ,   ,0,0,  R, OV,5,5,7,7,  N
5/28/2013,600,7,57,56,12,3, NG,72,  Y,   ,   ,   ,0,0,  R, OV,3,3,5,5, BR
5/29/2013,600,7,65,64,19,7, NG,2,  N,   ,   ,   ,0,0,  R, OV,8,7,7,7,  N
5/30/2013,600,7,73,62,19,10, NG,2,  N,   ,   ,   ,0,0,  R, OV,8,7,7,7,  N
5/31/2013,600,7,64,63,18,8, NG,31,  N,   ,   ,   ,0,0,  R, OV,7,6,7,7,  N
05/01/2013,700,8,69,58,21,9, NG,0,  N,   ,   ,   ,0,5,  R, CL,8,8,7,7,  N
05/02/2013,700,8,52,44,4,10, NG,3,  N,   ,   ,   ,0,5,  R, FW,8,7,7,7,  N
05/03/2013,700,8,41,37,3,13,19,8,  N,   ,   ,   ,1,11,  R, OV,4,4,7,7,  N
05/04/2013,700,8,51,46,4,3, NG,9,  N,   ,   ,   ,0,5,  R, OV,8,7,7,7,  N
05/05/2013,700,8,51,43,1,4, NG,1,  N,   ,   ,   ,0,2,  R, BK,8,7,7,7,  N
05/06/2013,700,8,53,41,36,5, NG,0,  N,   ,   ,   ,0,2,  R, OV,7,7,7,7,  N
05/07/2013,700,8,51,39,36,1, NG,1,  N,   ,   ,   ,0,2,  R, FW,8,7,7,7,  N
05/08/2013,700,8,52,44,36,2, NG,0,  N,   ,   ,   ,0,5,  R, CL,8,8,7,7,  N
05/09/2013,700,8,57,45,25,1, NG,7,  N,   ,   ,   ,0,5,  R, FW,8,7,7,7,  N
05/10/2013,700,8,47,47,2,8, NG,18,  N,   ,   ,   ,0,5,  R, OV,2,2,7,7,  N
05/11/2013,700,8,45,43,28,4, NG,0,  N,   ,   ,   ,0,2,  R, OV,4,5,7,7,  N
05/12/2013,700,8,42,27,30,11, NG,0,  N,   ,   ,   ,0,28,  R, FW,8,7,7,7,  N
5/13/2013,700,8,40,32,34,1, NG,0,  N,   ,   ,   ,0,10,  R, FW,8,7,7,7,  N
5/14/2013,700,8,54,37,18,8, NG,0,  N,   ,   ,   ,0,1,  R, FW,8,7,7,7,  N
5/15/2013,700,8,78,55,25,13,21,1,  N,   ,   ,   ,0,5,  R, BK,8,7,7,7,  N
5/16/2013,700,8,58,50,29,2, NG,0,  N,   ,   ,   ,0,5,  R, FW,8,7,7,7,  N
5/17/2013,700,8,57,41,5,6, NG,5,  N,   ,   ,   ,0,4,  R, OV,7,7,7,7,  N
5/18/2013,700,8,58,49,4,5, NG,6,  N,   ,   ,   ,0,5,  R, BK,7,7,7,7,  N
5/19/2013,700,8,62,56,14,2, NG,0,  N,   ,   ,   ,0,5,  R, CL,8,8,7,7,  N
5/20/2013,700,8,75,67,19,10,16,3,  N,   ,   ,   ,0,5,  R, OV,8,7,7,7,  N
5/21/2013,700,8,65,63,17,14,20,40,  Y,   ,   ,   ,0,0,  R, OV,7,6,7,7,  N
5/22/2013,700,8,66,63,18,2, NG,41,  Y,   ,   ,   ,0,0,  R, OV,5,5,7,7,  N
5/23/2013,700,8,53,51,2,7, NG,17,  N,   ,   ,   ,0,0,  R, OV,3,3,5,5, BR
5/24/2013,700,8,41,33,3,9, NG,0,  N,   ,   ,   ,0,5,  R, CL,8,8,7,7,  N
5/25/2013,700,8,45,35,10,4, NG,0,  N,   ,   ,   ,0,0,  R, BK,8,7,7,7,  N
5/26/2013,700,8,45,36,6,4, NG,0,  N,   ,   ,   ,0,1,  R, SC,8,7,7,7,  N
5/27/2013,700,8,55,49,10,7, NG,49,  Y,   ,   ,   ,0,0,  R, OV,6,5,6,5,  N
5/28/2013,700,8,57,57,13,5, NG,54,  Y,   ,   ,   ,0,5,  R, OV,3,3,5,5, BR
5/29/2013,700,8,66,63,20,9, NG,7,  N,   ,   ,   ,0,5,  R, OV,8,7,7,7,  N
5/30/2013,700,8,72,63,18,10, NG,2,  N,   ,   ,   ,0,5,  R, BK,8,7,7,7,  N
5/31/2013,700,8,65,63,17,10, NG,43,  Y,   ,   ,   ,0,5,  R, OV,7,6,7,7,  N
05/01/2013,800,9,67,57,21,7, NG,0,  N,   ,   ,   ,0,5,  R, CL,8,8,7,7,  N
